year,amount_USD,project_title_description,donor_org,donor_org_type,recipient_org,recipient_org_type,recipient_location,recipient_location_iso3,source,source_id
2022,100215,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-019-024 DE 2021 12613461 CRUZ ROJA COLOM SECC C/MARCA (IP) CONTINUE TO PO 4500143476 TOTAL VALUE: COP 865.393.818 IOM CONTRIB: COP 333.000.000 + 191.760.000 + 210.000.000 CRC CONTRIB: COP 130.633.818",IOM,Multilateral: UN,CRUZ ROJA COLOMBIANA CUNDINAMARCA,Red Cross: National,Colombia,COL,IOM,4500183780
2022,24181,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-019-014 DE 2021 12600942 SECRETARIADO PASTORAL SOCIAL CARI EME CONTINUE TO PO 4500140777 TOTAL VALUE: COP 379.762.041 IOM CONTRIB: COP 130.874.600 + 25.013.540 + 45.048.000 + 11.929.340 + 99.930.561 SCR CONTRIB: COP  66.966.000",IOM,Multilateral: UN,SECRETARIADO PASTORAL SOCIAL CARITA,Other: Local,Colombia,COL,IOM,4500184189
2022,11561,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E - 024 - 001 DE 2022 12626899 ASOCIACION DE APOYO AL DESARROLLO (IP)  TOTAL VALUE:  COP 137.850.200 OIM CONTRIB:  COP 80.000.000 + 46.000.000 FUD CONTRIB:  COP 7.000.000 + 4.850.200",IOM,Multilateral: UN,ASOCIACION DE APOYO AL DESARROLLO,NGOs: Local,Colombia,COL,IOM,4500187160
2022,37422,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-002 DE 2022 12600281 CORPORACION DESARROLLO-CORPRODINCO  TOTAL VALUE: COP 584.551.000 IOM CONTRIB: COP 346.806.000 + 97.675.000 + 68.160.000 + 71.910.000 COR CONTRIB: COP $9.000.000 + 20.750.000 + 1.550.000 + 3.850.000",IOM,Multilateral: UN,CORPORACION DESARROLLO CORPRODINCO,NGOs: National,Colombia,COL,IOM,4500206654
2022,49210,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-001 DE 2022 12627606 WORLD VISION INTERNATIONAL (IP)  TOTAL VALUE: COP 197.982.975 IOM CONTRIB: COP 184.193.372 WVI CONTRIB: COP  13.789.603",IOM,Multilateral: UN,WORLD VISION INTERNATIONAL (IP),NGOs: International,Colombia,COL,IOM,4500206675
2022,392965,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-008 DE 2022 12613461 CRUZ ROJA COLOM SECC C/MARCA (IP)  TOTAL VALUE: COP 1.645.884.497 IOM CONTRIB: COP 664.353.000 + 408.960.000 + 119.850.000 CRU CONTRIB: COP 347.635.664 + 105.085.833",IOM,Multilateral: UN,CRUZ ROJA COLOMBIANA CUNDINAMARCA,Red Cross: National,Colombia,COL,IOM,4500234504
2022,187558,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-007 DE 2022 12617462 SECRETA DE PASTORAL SOCIAL RIOHACHA  TOTAL VALUE:  COP 1.328.588.940 OIM CONTRIB:  COP 456.600.000 + 182.640.000 PAS CONTRIB:  COP 437.485.380 + 251.863.560",IOM,Multilateral: UN,SECRETA DE PASTORAL SOCIAL RIOHACHA,Other: Local,Colombia,COL,IOM,4500234505
2022,119007,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-009 DE 2022 12628275 FUNDACION COMMUNITAS (IP)  TOTAL VALUE:  COP 465.152.000 OIM CONTRIB:  COP 385.167.000 FUN CONTRIB:  COP 79.985.000",IOM,Multilateral: UN,FUNDACION COMMUNITAS (IP),NGOs: National,Colombia,COL,IOM,4500234802
2022,147138,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-012-2022 12611970 ALDEAS INFANTILES COLOMBIA  TOTAL VALUE:  COP 512.606.520 OIM CONTRIB:  COP 228.300.000 + 136,320,000 + 71.910.000 ALD CONTRIB:  COP 34.695.000 + 23.252.446 + 17.129.074",IOM,Multilateral: UN,ALDEAS INFANTILES COLOMBIA,NGOs: International,Colombia,COL,IOM,4500235894
2022,215237,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-022-2022 12628262 SECRETARIADO DIOCESANO PASTORAL SOC  TOTAL VALUE:  COP 972.480.000 OIM CONTRIB:  COP 342.450.000 + 204.480.000 + 95.880.000 ALD CONTRIB:  COP 179.500.000 + 106.100.000 + 44.070.000",IOM,Multilateral: UN,SECRETARIADO DIOCESANO PASTORAL SOC,Other: Local,Colombia,COL,IOM,4500235962
2022,295494,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E 026-024- DE 2022 12627208 FUNDACION RENACER  TOTAL VALUE:  COP 1.130.754.775 OIM CONTRIB:  COP 608.904.775 + 115.950.000 + 285.000.000 FUN CONTRIB:  COP 120.900.000",IOM,Multilateral: UN,FUNDACION RENACER,NGOs: National,Colombia,COL,IOM,4500236869
2022,373316,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-023 DE 2022 12610326 SEC. DIOCES. PASTORAL SOCIAL IPIALE TOTAL VALUE: COP 1.559.527.750 IOM CONTRIB: COP 570.750.000 + 340.800.000 + 191.760.000 SEC CONTRIB: COP 244.417.750 + 146.000.000 + 65.800.000",IOM,Multilateral: UN,SEC. DIOCES. PASTORAL SOCIAL IPIALE,Other: Local,Colombia,COL,IOM,4500236872
2022,590254,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO EE-026-019 DE 2022 12601091 SOCIEDAD NACIONAL DE LA CRUZ ROJA  TOTAL VALUE:  COP 2.133.915.468 OIM CONTRIB:  COP 456.600.000 + 313.536.000 VLLA DEL ROSARIO + 570.750.000 + 340.800.000 YOPAL 114.150.000 + 68.160.000 POPAYAN SOC CONTRIB:  COP 66.7",IOM,Multilateral: UN,SOCIEDAD NACIONAL DE LA CRUZ ROJA (,Red Cross: National,Colombia,COL,IOM,4500237308
2022,261745,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E 026 - 017 DE 2022 12626899 ASOCIACION DE APOYO AL DESARROLLO  TOTAL VALUE:  COP 400.218.795 OIM CONTRIB:  COP 390.218.795 SOC CONTRIB:  COP 10.000.000",IOM,Multilateral: UN,ASOCIACION DE APOYO AL DESARROLLO,NGOs: Local,Colombia,COL,IOM,4500237349
2022,510553,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-013 DE 2022 12628992 Cooperative Assistance and Relief  TOTAL VALUE: COP 2.324.433.920 IOM CONTRIB: COP 1.201.755.000 + 832.100.597 COO CONTRIB: COP   191.486.444 + 99.091.879",IOM,Multilateral: UN,COOP FOR ASSISTANCE AND RELIEF EVER,NGOs: International,Colombia,COL,IOM,4500237709
2022,147988,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E 026-004 DE 2022 12627606 WORLD VISION INTERNATIONAL (IP)  TOTAL VALUE:  COP 463.930.660 OIM CONTRIB:  COP 280,765,394 + 155.781.762 WOR CONTRIB:  COP 17.823.574  +   9.559.930",IOM,Multilateral: UN,WORLD VISION INTERNATIONAL (IP),NGOs: International,Colombia,COL,IOM,4500238084
2022,218393,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-003 DE 2022 12626899 ASOCIACION DE APOYO AL DESARROLLO  TOTAL VALUE:  COP 768.450.000 OIM CONTRIB:  COP 741.000.000 SOC CONTRIB:  COP  27.450.000",IOM,Multilateral: UN,ASOCIACION DE APOYO AL DESARROLLO,NGOs: Local,Colombia,COL,IOM,4500238095
2022,130170,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-016 DE 2022 12627606 WORLD VISION INTERNATIONAL (IP)  TOTAL VALUE: COP 457.379.552 IOM CONTRIB: COP 280.080.000 + 145.162.294 WOR CONTRIB: COP  18.100.000 +  14.037.258",IOM,Multilateral: UN,WORLD VISION INTERNATIONAL (IP),NGOs: International,Colombia,COL,IOM,4500241210
2022,307669,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-018 DE 2022 12611970 ALDEAS INFANTILES COLOMBIA  TOTAL VALUE: COP 1.225.639.455 IOM CONTRIB: COP 1.225.639.455",IOM,Multilateral: UN,ALDEAS INFANTILES COLOMBIA,NGOs: International,Colombia,COL,IOM,4500241211
2022,176798,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-010 DE 2022 12627100 SAMARITAN S PURSE (IP)  TOTAL VALUE: COP 570.004.805 IOM CONTRIB: COP 365.280.000 + 204.724.803",IOM,Multilateral: UN,SAMARITAN S PURSE (IP),NGOs: International,Colombia,COL,IOM,4500241910
2022,880419,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E -026-027 DE 2022 12601139 CORPORACION OPCION LEGAL (IP)  TOTAL VALUE: COP 3.507.267.905 OIM CONTRIB: COP 3.507.267.905",IOM,Multilateral: UN,CORPORACION OPCION LEGAL (IP),NGOs: National,Colombia,COL,IOM,4500241977
2022,440745,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-014 DE 2022 12607926 FUNDACION PLAN  TOTAL VALUE: COP 1.487.989.072 IOM CONTRIB: COP 900.299.240 + 515.523.739 FUN CONTRIB: COP  45.491.421 +  26.674.672",IOM,Multilateral: UN,FUNDACION PLAN,NGOs: International,Colombia,COL,IOM,4500241981
2022,140332,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-020 DE 2022 12627606 WORLD VISION INTERNATIONAL (IP)  TOTAL VALUE:  COP 577.615.657 OIM CONTRIB:  COP 280.080.000 + 139.419.187 WOR CONTRIB:  COP 80.950.988 + 77.165.482",IOM,Multilateral: UN,WORLD VISION INTERNATIONAL (IP),NGOs: International,Colombia,COL,IOM,4500242402
2022,218771,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-028 DE 2022 12628992 COOP FOR ASSISTANCE AND RELIEF EVER  TOTAL VALUE: COP   868.654.663 IOM CONTRIB: COP   652.641.876 + 87.742.174 SOC CONTRIB: COP   106.595.110 + 21.975.503",IOM,Multilateral: UN,COOP FOR ASSISTANCE AND RELIEF EVER,NGOs: International,Colombia,COL,IOM,4500242429
2022,207785,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-019-036 DE 2022 12613461 CRUZ ROJA COLOM SECC C/MARCA (IP)  TOTAL VALUE: COP 650.349.500 IOM CONTRIB: COP 293.025.000 + 308.745.000 SOC CONTRIB: COP 48.579.000",IOM,Multilateral: UN,CRUZ ROJA COLOMBIANA CUNDINAMARCA,Red Cross: National,Colombia,COL,IOM,4500242870
2022,84341,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-025 DE 2022 12627100 SAMARITAN S PURSE (IP)  TOTAL VALUE:  COP 684.900.000 + 368.064.000 OIM CONTRIB:  COP 684.900.000 + 368.064.000",IOM,Multilateral: UN,SAMARITAN S PURSE (IP),NGOs: International,Colombia,COL,IOM,4500245067
2022,23869,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-015 de 2022 12627208 FUNDACION RENACER  TOTAL VALUE: COP   412.416.318 IOM CONTRIB: COP   171.031.462 + 104.163.222 SOC CONTRIB: COP   171.031.462 - 33.809.828",IOM,Multilateral: UN,FUNDACION RENACER,NGOs: National,Colombia,COL,IOM,4500245072
2022,140399,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E - 026 - 021 - DE 2022 12600259 CONSEJO NORUEGO PARA REFUGIADOS  TOTAL VALUE: COP  612.700.000 IOM CONTRIB: COP  612.700.000",IOM,Multilateral: UN,CONSEJO NORUEGO PARA REFUGIADOS,NGOs: International,Colombia,COL,IOM,4500245501
2022,60553,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E - 026 - 026 - DE 2022 12629047 FUNDACION BLUMONT COLOMBIA  TOTAL VALUE: COP  1.033.072.105 IOM CONTRIB: COP  1.033.072.105",IOM,Multilateral: UN,FUNDACION BLUMONT COLOMBIA,NGOs: International,Colombia,COL,IOM,4500245512
2022,102227,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E - 026 - 011 DE 2022 12627606 WORLD VISION INTERNATIONAL (IP)  TOTAL VALUE: COP  1.297.719.956 IOM CONTRIB: COP  1.297.719.956",IOM,Multilateral: UN,WORLD VISION INTERNATIONAL (IP),NGOs: International,Colombia,COL,IOM,4500245555
2022,47970,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-030 de 2022 12615137 CORPORACION VIVIENDO JUNTOS  TOTAL VALUE: COP   322.172.535 IOM CONTRIB: COP   192.000.000 SOC CONTRIB: COP   130.172.535",IOM,Multilateral: UN,CORPORACION VIVIENDO JUNTOS,NGOs: National,Colombia,COL,IOM,4500268140
2022,275729,"2022 Regional Refugee and Migrant Response Plan (RMRP) for the Venezuelan Situation; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  CONVENIO E<(>&<)>E-026-029 DE 2022 12628992 COOP FOR ASSISTANCE AND RELIEF  TOTAL VALUE: COP 900.546.005 OIM CONTRIB: COP 824.603.406 SOC CONTRIB: COP 75.942.599",IOM,Multilateral: UN,COOP FOR ASSISTANCE AND RELIEF EVER,NGOs: International,Colombia,COL,IOM,4500275107
2022,24237,"Comprehensive Action Plan for Afghanistan and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR # 4200367027 IP Agreement (Baluchistan Rural Development Society (BRDS)",IOM,Multilateral: UN,BRDS PRJ,NGOs: National,Pakistan,PAK,IOM,4500266159
2022,26284,"Comprehensive Action Plan for Afghanistan and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR # 4200367052 mproving health facility infrastructure and Health service delivery in areas most affected by the floods, with focus on vulnerable Afghan and host communities",IOM,Multilateral: UN,INNOVATIVE DEVELOPMENT ORGANIZATION,NGOs: National,Pakistan,PAK,IOM,4500266187
2022,11228,"Comprehensive Action Plan for Afghanistan and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Implementation of activities under IOM Project - Comprehensive Action Plan for Afghanistan and neighbouring countries.",IOM,Multilateral: UN,NGO Akhtari bakht,NGOs: National,Tajikistan,TJK,IOM,4500225476
2022,11198,"Comprehensive Action Plan for Afghanistan and Neighbouring Countries; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Implementation of activities under IOM Project - Comprehensive Action Plan for Afghanistan and neighbouring countries.",IOM,Multilateral: UN,NGO Madina,NGOs: National,Tajikistan,TJK,IOM,4500225500
2022,2077212,"Responding to Typhoon Rai (Odette) in Eastern Visayas and Caraga Region; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR No.: 4200196192 Please refer to the attached Project Implementation Agreement between IOM and CRS on Typhoon Rai Response in Eastern Visayas and Caraga Region",IOM,Multilateral: UN,CATHOLIC RELIEF SERVICES-UNITED STA,NGOs: International,Philippines,PHL,IOM,4500185637
2022,1200000,"Responding to Typhoon Rai (Odette) in Eastern Visayas and Caraga Region; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  PR NO.: 4200204425 IP CARE PHILIPPINES on Typhoon RAI Response in Surigao City and Siargao Island (BHA)  Please see attached signed Project Implementation Agreement",IOM,Multilateral: UN,CARE Philippines,NGOs: International,Philippines,PHL,IOM,4500189114
2022,8244,"Emergency Grant Aid in Response to the Deterioration of the Humanitarian Situation in Belarus; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; 000000000500000124-IP transfers – National CSOs",IOM,Multilateral: UN,Movement of Medical Workers,NGOs: National,Belarus,BLR,IOM,4500180249
2022,100722,"Emergency Grant Aid in Response to the Deterioration of the Humanitarian Situation in Belarus; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Grant to IP for emergency humanitarian support",IOM,Multilateral: UN,Belarus Red Cross Society/Minsk,Red Cross: National,Belarus,BLR,IOM,4500181268
2022,32358,"Emergency Grant Aid in Response to the Deterioration of the Humanitarian Situation in Belarus; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Grant to IP on counselling migrants coming from the territory of Ukraine on long-term solutions",IOM,Multilateral: UN,Movement of Medical Workers,NGOs: National,Belarus,BLR,IOM,4500232814
2022,4643,"Emergency Grant Aid in Response to the Deterioration of the Humanitarian Situation in Belarus; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  IP grant on counselling migrants coming from the territory of Ukraine on long-term solutions",IOM,Multilateral: UN,Movement of Medical Workers,NGOs: National,Belarus,BLR,IOM,4500236520
2022,31331,"Emergency Grant Aid in Response to the Deterioration of the Humanitarian Situation in Belarus; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Grant to IP to conduct the activities within Displacement Tracking Matrix",IOM,Multilateral: UN,Belarus Red Cross Society/Minsk,Red Cross: National,Belarus,BLR,IOM,4500242735
2022,31012,"Emergency Response to Stranded Migrants in Belarus; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT; 000000000500000124-IP transfers – National CSOs",IOM,Multilateral: UN,Movement of Medical Workers,NGOs: National,Belarus,BLR,IOM,4500180249
2022,17584,"Emergency Response to Stranded Migrants in Belarus; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Grant to IP for emergency humanitarian support",IOM,Multilateral: UN,Belarus Red Cross Society/Minsk,Red Cross: National,Belarus,BLR,IOM,4500181268
2022,29309,"Emergency Response to Stranded Migrants in Belarus; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Grant to IP to conduct the activities within Displacement Tracking Matrix",IOM,Multilateral: UN,Belarus Red Cross Society/Minsk,Red Cross: National,Belarus,BLR,IOM,4500242735
2022,311182,"Emergency Assistance for Afghan Returnee, Displaced and Otherwise Vulnerable Populations and Humanitarian Response Strengthening; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Relief Humanitarian Development Organization (RHDO) for supporting of COVID-19 responses in Nangarhar and Herat provinces of Afghanistan for the month of November 2021 to December 2021",IOM,Multilateral: UN,RELIEF HUMANITARIAN DEVELOPMENT,NGOs: National,Afghanistan,AFG,IOM,4500224976
2022,259454,"Emergency Assistance for Afghan Returnee, Displaced and Otherwise Vulnerable Populations and Humanitarian Response Strengthening; MOVEMENT, EMERGENCY AND POST-CRISIS MIGRATION MANAGEMENT;  Organization for Health promotion and Management (OHPM) for supporting to COVID-19 response in Kandahar and Helmand provinces in Afghanistan from November 2021 to December 2021",IOM,Multilateral: UN,ORGANIZATION FOR HEALTH PROMOTION,NGOs: National,Afghanistan,AFG,IOM,4500224978
